Date,Title,News,Author,Source
2023-09-08 11:34:00,Shemaroo Entertainment hits 5% lower circuit after 3 officials held for GST fraud,"The ITC was received on the basis of invoices without actual receipt of any goods/services. Jhaverchand Soni, the partner of Shemaroo Entertainment, had told officials that he was only paid for signing some documents.Shares of Shemaroo Entertainment hit a 5% lower circuit at Rs 130.2 in Friday's trade on BSE after the CEO Hiran Gada, joint managing director Atul Maru, and chief financial officer Amit Haria were arrested on Thursday by the Central Goods and Services Tax (CGST) department for fraudulently claiming Input Tax Credit (ITC) of Rs 70.25 crore. They were later released on bail.

The ITC was received on the basis of invoices without actual receipt of any goods/services. Jhaverchand Soni, the partner of Shemaroo Entertainment, had told officials that he was only paid for signing some documents.

Soni said that he and his wife signed and Atul Maru used to manage everything and was operating his bank accounts. Maru, Gada, and Haria admitted that they availed of ITC without the supply of any goods or services.

The defence argued that the agency had illegally detained them for more than 24 hours without producing them in court. The public prosecutor denied the allegation. The court denied their custody and allowed them to go.

On a year-to-date basis, the stock declined over 40%, while it has fallen 24% in the last three months. Meanwhile, the stock has also plunged over 350% in the past five years.

According to the latest shareholding pattern available with the exchanges, as of 30 June 2023, 65.88% of the company's shareholding is with the promoter & promoter group, and 34.12% with the public.

Technically, the stock's day RSI (14) is at 40.9. The RSI below 30 is considered oversold, and above 70 is overbought, Trendlyne data showed. MACD is at -2.0, which is below its Signal and Center Line, this is a strong bearish indicator.

Shares of Shemaroo Entertainment are trading lower than the 5-day, 10-day, 20-day, 30-day, 50-day, 100-day, 150-day, and 200-day moving averages.

(Disclaimer: Recommendations, suggestions, views and opinions given by the experts are their own. These do not represent the views of the Economic Times)",Navdeep Singh,Economic Times
2023-09-08 10:57:00,Landmark Cars shares jump 8% on dealership agreement with M&M,"As per Trendlyne data, the target price of the stock is Rs 801, which shows an upside potential of 4% from the current market prices. The consensus recommendation from 2 analysts for the stock is a 'Buy'.Shares of Landmark Cars jumped 8% to Rs 783 in Friday's intraday trade on BSE after the firm signed a dealership agreement with Mahindra & Mahindra.

""Landmark Cars has signed a Letter of Intent with Mahindra and Mahindra for opening a dealership in Howrah in the state of West Bengal,"" the company said in an exchange filing.

This dealership will be established in one of the wholly owned subsidiaries of Landmark Cars, namely Landmark Mobility Private Limited.

This business will include sales and after-sales of Mahindra’s Personal, Pickup, and Supro range of vehicles in the areas of Howrah, Hooghly, Kolkata, North 24 Parganas and South 24 Parganas.

""This is consistent with the strategy of the company to partner with premium SUV OEs with a focus on EVs. Landmark is present in the state of West Bengal since 2013 with Mercedes-Benz,"" the company said.

At 10.13 a.m., the scrip was trading 6% higher at Rs 768 on BSE. On a year-to-date basis, the stock has surged over 60%, while it has gained 40% in the last six months.

As per Trendlyne data, the target price of the stock is Rs 801, which shows an upside potential of 4% from the current market prices. The consensus recommendation from 2 analysts for the stock is a 'Buy'.

Technically, the stock's day RSI (14) is at 52.3. The RSI below 30 is considered oversold, and above 70 is overbought, Trendlyne data showed. MACD is at -2.3, which is below its Center Line, this is a bearish indicator.

Landmark Cars is the leading premium automotive retail business in India with dealerships for Mercedes-Benz, Honda, Jeep, Volkswagen, BYD, MG and Renault. The company also caters to the commercial vehicle retail business of Ashok Leyland in India.

The company has its presence across the automotive retail value chain, including sales of new vehicles, after-sales service and repairs, sales of pre-owned passenger vehicles and facilitation of the sales of third-party financial and insurance products.

(Disclaimer: Recommendations, suggestions, views and opinions given by the experts are their own. These do not represent the views of the Economic Times)",Navdeep Singh,Economic Times
2023-09-08 11:19:00,"TPG-backed RR Kabel sets IPO price band at Rs 983-1,035. Check details","The IPO also includes an offer for sale (OFS) segment of up to 1.72 crore equity shares. The price band for the issue will be announced soon. Under the OFS, TPG Asia VII SF Pte Ltd, a US-based private equity firm, which holds a 20.99% stake in RR Kabel, will be selling some of its stake in the company.The share price band for the upcoming initial public offering (IPO) of the TPG-backed cable maker RR Kabel has been announced at Rs 983 - Rs 1,035. The size of the issue, which opens for subscription on September 13, will likely be at Rs 1,964 crore.

The three-day issue will close on September 15. The fresh issue size in the offer has been reduced to Rs 180 crore from Rs 225 crore earlier.

The IPO also includes an offer for sale (OFS) segment of up to 1.72 crore equity shares. The price band for the issue will be announced soon.
Under the OFS, TPG Asia VII SF Pte Ltd, a US-based private equity firm, which holds a 20.99% stake in RR Kabel, will be selling some of its stake in the company.

Other OFS selling shareholders include promoters Mahendrakumar, Hemant Mahendrakumar, Sumeet Mahendrakumar, Kabel Buildcon.

The company has received approval from Sebi in the last week of August.

RR Kabel proposes to utilise the net proceeds towards funding of repayment or prepayment, in full or in part, of borrowings availed by the company from banks and financial institutions estimated to be around Rs 170 crore.

The company is a leading player in the Indian consumer electrical industry comprising wires and cables and fast moving electrical goods (FMEG), with an operating history of over 20 years in India.

RR Kabel is also the fastest growing consumer electrical company among peers in India, growing at a CAGR of 33% between FY20 and FY22, according to a report from Technopak.

It has a market share of about 8% in market value in FY22. The company derives the highest revenue contribution from the business-to-consumer sales channel in wires and cables, with approximately 75% of revenue coming from the B2C sales channel in FY22.

RR Kabel’s revenue contribution from the FMEG segment, which stood at 10.92% for the nine months that ended December 31, 2022, is the highest among peers.

For the three months ended June 2023, the company has clocked revenues of Rs 1,613 crore and a profit of Rs 74.3 crore.

Axis Capital, HSBC Securities and Capital Markets (India), Citigroup Global Markets India and JM Financial are the book running lead managers to the issue.

(Disclaimer: Recommendations, suggestions, views and opinions given by the experts are their own. These do not represent the views of Economic Times)",Shivendra Kumar,Economic Times
2023-09-08 10:41:00,Rupee rises 10 paise to 83.13 against US dollar,"The dollar index, which gauges the greenback's strength against a basket of six currencies, fell marginally by 0.15 per cent to 104.89. Brent crude futures, the global oil benchmark, fell 0.61 per cent to USD 89.37 per barrel.Mumbai, The rupee recovered from its all-time low levels and appreciated by 10 paise to 83.13 against the US dollar in early trade on Friday, tracking a positive trend in domestic equities. Forex traders said the rupee is trading in a narrow range as firm crude oil prices and the strength of the American currency in the overseas market dented investor sentiments, while positive domestic equities cushioned the downside.

At the interbank foreign exchange, the domestic unit opened at 83.13, registering a rise of 10 paise over its last close.

On Thursday, the rupee depreciated 10 paise to its lifetime low of 83.23 against the US dollar.

Forex traders expect the rupee to trade with a negative bias on a strong dollar and elevated crude oil prices. Disappointing European data may further support the dollar.

The dollar index, which gauges the greenback's strength against a basket of six currencies, fell marginally by 0.15 per cent to 104.89.

Brent crude futures, the global oil benchmark, fell 0.61 per cent to USD 89.37 per barrel.

In the domestic equity market, the 30-share BSE Sensex was trading 168.59 points or 0.25 per cent higher at 66,434.15. The broader NSE Nifty advanced 41.80 points or 0.21 per cent to 19,768.85.

Foreign Institutional Investors (FIIs) were net sellers in the capital markets on Thursday as they offloaded shares worth Rs 758.55 crore, according to exchange data.",PTI,Economic Times
2023-09-08 10:06:00,"Sensex jumps 200 points led by gains in banks; Nifty above 19,750","From the Sensex pack, L&T, NTPC, Bajaj Finserv, Bharti Airtel and Tata Steel, opened with gains, while Axis Bank, TCS, Infosys, ICICI Bank, and Kotak Bank opened with cuts.Defying negative cues from global peers, Indian equity indices opened higher for the sixth straight session on Friday, led by gains in L&T, banking, and financial stocks.

The BSE Sensex was trading 154 points or 0.23% higher at 66,420. Nifty50 was trading at 19,764, up 37 points or 0.19% at around 9.25 am.

From the Sensex pack, L&T, NTPC, Bajaj Finserv, Bharti Airtel and Tata Steel, opened with gains, while Axis Bank, TCS, Infosys, ICICI Bank, and Kotak Bank opened with cuts.

Among individual stocks, Landmark Cars surged 7% after the company said that it signed a Letter of Intent with Mahindra and Mahindra to open a dealership in Howrah in the state of West Bengal.

Whereas, shares of Shemaroo Entertainment opened with a 5% lower circuit after the firm said that tax officials carried out search operations on its premises on September 5.

Sector-wise, Nifty PSU Auto surged 0.55%, and Nifty Realty advanced 0.77%. Banks, financial, IT, FMCG, pharma, consumer durables, and oil & gas sectors also opened higher. In the broader market, Nifty Midcap100 gained 0.49%, and Smallcap100 rose 0.69%.

Experts View
Sustained DII investment supported by strong retail buying is driving the market higher in spite of FII selling, said V K Vijayakumar, Chief Investment Strategist at Geojit Financial Services.

""The ‘buy on dips’ strategy is working well for traders. This market construct has the potential to take the rally to near the Nifty record high of 19991,"" Vijayakumar added.

Deepak Jasani, Head of Retail Research at HDFC Securities said, ""Nifty could now stay in the 19795-19587 band with an upward bias for the near term.""

Global Markets
Asian markets were down on Friday, while Wall Street indexes slipped after a drop in weekly U.S. jobless claims suggested interest rates may remain higher for longer.

MSCI's broadest index of Asia-Pacific shares outside Japan fell 0.2% in early trade and is down 1.4% for the week. Hong Kong markets were closed for the morning due to storms lashing the city. Japan's Nikkei fell 0.8%.

FII remain net seller
Foreign institutional investors sold Rs 759 crore of shares on a net basis on Thursday, while their domestic counterparts bought Rs 28.11 crore of stocks, exchange data showed.

Oil Prices Fall
Oil prices fell for a second session on Friday, weighed down by lingering concerns over slower global demand, but were still headed for a second consecutive weekly gain amid expectations of tightening supplies.

Brent crude futures slid 54 cents, or 0.6%, to $89.38 a barrel, while U.S. West Texas Intermediate crude (WTI) futures declined 65 cents, or 0.75%, to $86.22.

Currency Watch
The Indian rupee rose 10 paise to $82.13 against the US dollar in early trade. The dollar index, which tracks the movement of the greenback against a basket of six major world currencies, declined 0.15% to 104.89 level.

(With inputs from agencies)
(Disclaimer: Recommendations, suggestions, views and opinions given by the experts are their own. These do not represent the views of Economic Times)",Navdeep Singh,Economic Times
2023-09-08 09:12:00,"Hot Stocks: Brokerage view on Max Healthcare, Bharti Airtel, APL Apollo Tubes and Dixon Technologies","CLSA maintained a buy rating on Bharti Airtel with a target price of Rs 1100. Strong data subscriber additions. Postpaid subscriber acceleration is seen. The company has shown commendable market share gains.Brokerage firm Macquarie maintained an underperform rating on Max Healthcare while CLSA maintained a buy rating on Bharti Airtel. Sharekhan has a buy on APL Apollo Tubes while Kotak Institutional Equities initiated coverage on Dixon Technologies with a sell rating.

We have collated a list of recommendations from top brokerage firms from ETNow and other sources:

Macquarie on Max Healthcare: Underperform| Target Rs 465
Macquarie maintained an underperform rating on Max Healthcare with a target price of Rs 465. Newer hospitals will take their own sweet time to ramp up.

Payor mix rationalisation will be gradual. Valuation remains rich, and the stock is trading at a 50% premium to the regional peer average.

CLSA on Bharti Airtel: Buy| Target Rs 1100

CLSA maintained a buy rating on Bharti Airtel with a target price of Rs 1100. Strong data subscriber additions. Postpaid subscriber acceleration is seen. The company has shown commendable market share gains.

Sharekhan on Apl Apollo Tubes: Buy| Target Rs 2000

Sharekhan maintained a buy rating on Bharti Airtel with a target of Rs 2000. APL Apollo Tubes Limited’s (APL) vision is to create scale (capacity of 5mt/10mt by FY25/FY30) and improve profitability that would drive exponential CAGR of 40%/45% growth in its EBITDA/PAT over FY23-26E.

“Our optimism on robust growth stems from rising application of structural steel tubes in India which provides a large volume opportunity for players like APL,” said the note.

Kotak Institutional Equities on Dixon Technologies: Initiate Sell| Target Rs 4000

Kotak Institutional Equities initiated coverage on Dixon Technologies with a sell rating and a target price of Rs 4000.

Dixon, India’s leading EMS player, is transitioning away from slow-growing segments and where it has a large 30%+ market share to (1) new EMS segments, (2) exports, and (3) component manufacturing.

“It has the right credentials for the first two (FCF to invest, customer references and PLI) and depends on external support for the third (India’s EMS market becoming relevant in size, government’s ability to incentivize collaboration with global majors for Indian companies),” said the note.

(Disclaimer: Recommendations, suggestions, views, and opinions given by experts are their own. These do not represent the views of the Economic Times)",ETMarkets.com,Economic Times
2023-09-08 12:46:11,Albert David Limited approves investment for captive power project,"The Board of Directors of Albert David Limited at their meeting held today have approved investment upto INR 61.25 Lacs in equity shares of Sunsure Solarpark Five Private Limited for solar power captive consumption as required under the provisions of the Electricity Act, subject to applicable laws.

The objectives of the above acquisition is to reduce the power cost of the Company's Ghaziabad (U.P.) Plant, by way of shifting towards solar power energy which is cost effective and environment friendly. Thus, as per the Electricity Act, the Company, being captive user, needs to make investment in Sunsure Solarpark Five Private Limited.

Shares of Albert David Limited was last trading in BSE at Rs. 791.45 as compared to the previous close of Rs. 799.35. The total number of shares traded during the day was 1272 in over 200 trades.


The stock hit an intraday high of Rs. 806.00 and intraday low of 790.15. The net turnover during the day was Rs. 1012072.00.",Source : Equity Bulls,EquityBulls
2023-09-08 12:45:33,"The Phoenix Mills Ltd announces opening of 'Phoenix Mall of the Millennium', at Wakad, Pune","The Phoenix Mills Limited (PML), India's leading destination retail mall developer and operator, has opened the gates to its second mall in Pune, ""Phoenix Mall of the Millennium"". This sprawling retail destination spread across 16 acres and encompassing over 12 lakh square feet (sq. ft.) of gross leasable area, is located in the key consumption centre of West Pune in Maharashtra.

The mall has been developed by PML under its joint venture with Canada Pension Plan Investment Board (""CPP Investments""). PML is today India's leading destination retail mall owner and operator with an operational retail portfolio of over 1.1 crore sq. ti. of leasable area across 12 retail consumption hubs in 8 gateway cities of India.

Says Atul Ruia, Chairman, The Phoenix Mills Limited, ""In 2006, we embarked on a transformative journey by acquiring our first site in Pune's eastern enclave at Viman Nagar. This move laid the cornerstone for what would evolve into a remarkable retail destination. Phoenix MarketCity Pune, operational since 2011, swiftly established its position as a crown jewel in our portfolio. The people of Pune embraced it with open arms, transforming it into an iconic landmark that defines the city.


Today, with great pleasure, we unveil our second retail destination in Pune, Phoenix Mall of the Millennium at Wakad. This new retail destination is poised to resonate with hearts, mirroring the resounding success of Phoenix MarketCity Pune. At Phoenix Mall of the Millennium, we stay true to our philosophy of creating 'WOW' moments. We've intricately woven atriums, adorned with openplan restaurants, laying the foundation for immersive experiences. The three resplendent atriums - Plaza Flourish, Rains of Nourish Atria, and Opulent Atrium - stand as tributes to the harmonious fusion of art and architecture. We have created a unique, one-of-it's-kind, indoor Fan Park to host grand events and to celebrate the synergy of live sports and music. The architecture of our mall is eloquently punctuated by an enchanting musical fountain and colossal, larger-than-life installations that adorn its spaces. Each floor tells a unique tale, inviting patrons to explore a realm where design becomes a narrative, and the journey unfolds as an unforgettable experience. Vehicular access points on multiple levels ensure grand arrival moments across multiple levels of the mall, embracing innovation that complements aesthetics.

We extend our gratitude to the people of Pune for their unwavering support and with their continued endorsement, we are confident that our latest world-class, new-age retail destination, Phoenix Mall of the Millennium at Wakad Pune, will etch its place in the city's heart.""


Says Shishir Shrivastava, Managing Director, The Phoenix Mills Limited, ""Phoenix Mall of the Millennium at Wakad, Pune perfectly matches our philosophy of creating unparalleled city-centre, retail-led destinations and solidifies our position as owners, developers, and managers of iconic consumption hubs of India. We launch this development with Phoenix Mall of the Millennium spread over ~12 lakh sq.ft. of leasable area. Additionally, we have under-construction, modern commercial office space with approx. leasable area of ~14 lakh sq. ft, expected to become operational in FY25.

The unrivalled ease of access from all corners of Pune and neighbouring towns and cities, accessible via the expressway, will make Phoenix Mall of the Millennium the epicentre of shopping, entertainment, and experiential activities for patrons in the region. With the development of IT and biotechnology park at Hinjewadi, integrated development and with the establishment of some of the biggest residential complexes, the area of Wakad has witnessed significant infrastructure development in the past decade. The strategic location on the Golden Corridor area, which extends from Pune to Nasik and Ahmednagar, will establish this destination as a regional consumption centre.


This is the second of our retail destinations to become operational under our joint venture (JV) with CPP Investments, with Phoenix Citadel Indore being the first retail destination in the JV to become operational in December 2022. I would like to extend my heartfelt gratitude to the entire team at CPP Investments for their support through the journey of delivering yet another remarkable retail destination.""

Shares of The Phoenix Mills Limited was last trading in BSE at Rs. 1812.60 as compared to the previous close of Rs. 1799.75. The total number of shares traded during the day was 4803 in over 1129 trades.

The stock hit an intraday high of Rs. 1813.75 and intraday low of 1796.20. The net turnover during the day was Rs. 8675487.00.",Source : Equity Bulls,EquityBulls
2023-09-08 10:04:53,NATCO Pharma Ltd included as defendant in antitrust lawsuit in the US,"NATCO Pharma Limited (NSE: NATCOPHARM; BSE: 524816) would like to update that Celgene Corporation, Bristol Myers Squibb, Breckenridge Pharmaceutical Inc. and Natco Pharma Ltd. have been named defendants along with others in an antitrust lawsuit in the US by Louisiana Health Service & Indemnity Company D/B/A Blue Cross and Blue Shield of Losisiana and HMO Louisiana Inc., regarding Pomalidomide (POMALYST).

Natco believes this matter is without merit. Breckenridge is the ANDA holder and distribution partner for the generic product in the US.

Shares of Natco Pharma Limited was last trading in BSE at Rs. 913.60 as compared to the previous close of Rs. 895.30. The total number of shares traded during the day was 52098 in over 1605 trades.


The stock hit an intraday high of Rs. 928.45 and intraday low of 897.05. The net turnover during the day was Rs. 47953101.00.",Source : Equity Bulls,EquityBulls
2023-09-08 08:49:56,Kirloskar Ferrous Industries Ltd resumes operations of 'Mini Blast Furnace - I' at Koppal plant,"Kirloskar Ferrous Industries Limited has announced that the commercial operations of the 'Mini Blast Furnace - I' of the Company situated at Koppal, Karnataka have resumed with effect from 7 September 2023.

The replacement of top equipment with bell less top as well as other allied maintenance activities will result in improved operating efficiency of 'Mini Blast Furnace - I'.

The expenditure for aforesaid activities was around Rs. 50 Crores (net of recoverable taxes) and the same has been financed fully by way of internal accruals.

Shares of Kirloskar Ferrous Industries Ltd was last trading in BSE at Rs. 488.75 as compared to the previous close of Rs. 484.90. The total number of shares traded during the day was 4697 in over 425 trades.


The stock hit an intraday high of Rs. 495.00 and intraday low of 484.45. The net turnover during the day was Rs. 2304446.00.",Source : Equity Bulls,EquityBulls
2023-09-07 22:42:36,Mazagon Dock Shipbuilders Ltd signs MSRA with US Government,"Mazagon Dock Shipbuilders Ltd (MDL) has signed Master Ship Repair Agreement (MSRA) with the US Government represented by NAVSUP Fleet Logistics Center (FLC) Yokosuka. This is a Non-Financial Agreement. There are only two shipyards in the country including MDL who have signed MSRA. The agreement is expected to open-up voyage repairs of US Navy Ships at MDL.

Shares of Mazagon Dock Shipbuilders Limited was last trading in BSE at Rs. 2087.75 as compared to the previous close of Rs. 1905.10. The total number of shares traded during the day was 395764 in over 21877 trades.

The stock hit an intraday high of Rs. 2129.70 and intraday low of 1905.35. The net turnover during the day was Rs. 812857372.00.",Source : Equity Bulls,EquityBulls
2023-09-07 22:42:01,Ashok Leyland Marks 75th Anniversary with Innovations in Sustainable Mobility,"Ashok Leyland, the Indian flagship of the Hinduja Group and the country's leading commercial vehicle manufacturer proudly commemorates its 75th year of operations, highlighting its steadfast commitment to the nation's prosperity and growth. Founded in 1948, the company has played a pivotal role in shaping the landscape of commercial mobility, and today, it stands as a symbol of innovation, excellence and sustainability.

On this occasion, Shri Nitin Gadkari, the Minister of Road Transport and Highways, Government of India, unveiled the ground-breaking Electric Light Commercial Vehicles from Switch Mobility - the IeV Series. The IeV Series is India's first electric commercial vehicles in its category and aims to provide efficient and eco-friendly solutions for last mile transportation needs. The SWITCH IeV presents an incredibly attractive value proposition for MSMEs, cottage industries, and e-commerce in India with its exceptionally low Total Cost of Ownership (TCO) coupled with a commitment to high uptime. This series encapsulates our dedication to shaping an eco-conscious future, catering to evolving urban mobility needs while setting new standards for efficiency and innovation.


Ashok Leyland also showcased the new, 9-meter, Hydrogen Fuel-Cell Electric Bus developed for NTPC (National Thermal Power Corporation). This is India's first fuel cell bus that will commercially ply on country's roads. The company also exhibited the country's first Hydrogen Internal Combustion Engine Truck, which was earlier launched in collaboration with Reliance Industries. This showcases Ashok Leyland's partnership approach to develop cutting-edge sustainable mobility solutions for longdistance transportation challenges.

Mr. Dheeraj Hinduja, Chairman of Ashok Leyland and Switch Mobility said, ""Ashok Leyland's 75-year journey is a story of transformation and innovation. As we celebrate this milestone, we look ahead to the future with excitement and determination and renew our pledge to further shape the future of the CV Industry. We have set our sights on pioneering sustainable transportation solutions and aim to support India's economic development for years to come"".

Mr. Shenu Agarwal, MD & CEO, Ashok Leyland said, ""Over the course of its remarkable journey, Ashok Leyland has consistently redefined industry standards, setting benchmarks for cutting-edge technology in its products and services, and partnering with marquee names in offering innovative, customer-centric solutions. Today we are proud to launch the IeV series from Switch Mobility and showcase pioneering technologies through the Hydrogen Fuel Cell Electric Bus for NTPC, and the Hydrogen Engine Truck for Reliance. The 75th anniversary celebration is not just a reflection of the company's history, but a testament to its determination to continue shaping the future of mobility.""


Mr. Mahesh Babu, Chief Executive Officer, SWITCH Mobility Ltd., said, ""The launch of our SWITCH IeV Series electric vehicles is a defining moment for SWITCH, having established a strong reputation in the e-bus market. With the SWITCH iON Standard at its core, a versatile range of options, diverse charging solutions, exceptional performance, and operational ease as its hallmark, the SWITCH IeV Series is a testament of our dedication to driving positive change in the industry"".

As part of its 75th-anniversary celebrations, Ashok Leyland also launched a new initiative - 'Dream Drive' - a journey across the length and breadth of the country, with 10 Ashok Leyland vehicles driven on five different routes, culminating at the company's state-of-the-art manufacturing plants today.

Through this, Ashok Leyland engaged with its extensive network of customers, dealers, suppliers, and other partners, establishing a direct connection with all its key stakeholders including drivers, mechanics, and financiers to pay gratitude for their contribution. 'Manzil ka Safar' with the iconic Stallion defence vehicles was another drive that travelled 4000+ kms from Kanyakumari to Leh to recognize its long-standing partnership with the Indian defence forces.


With a legacy rooted in innovation and a future driven by sustainability, Ashok Leyland stands poised to excel for generations to come. The company's 75th anniversary celebration not only recognises its past successes but also foreshadows a time in the future when cutting-edge technology and environmental responsibilities converge seamlessly.

Shares of Ashok Leyland Limited was last trading in BSE at Rs. 182.00 as compared to the previous close of Rs. 182.15. The total number of shares traded during the day was 440973 in over 6078 trades.

The stock hit an intraday high of Rs. 183.40 and intraday low of 181.55. The net turnover during the day was Rs. 80441798.00.",Source : Equity Bulls,EquityBulls
2023-09-07 18:44:41,"Apollo Hospitals launches the latest generation ophthalmology laser machine, FEMTO LDV Z8 from Ziemer!","Apollo Hospitals - the world's largest vertically integrated healthcare platform, unveiled a breakthrough technology in Ophthalmic care, the FEMTO LDV Z8 from Ziemer, a latest generation ophthalmology laser machine, at Apollo Hospitals, Jubilee Hills, today. This is the first of its kind state-of-the-art machine with comprehensive capabilities, in Telangana and Andhra Pradesh. It can perform a wide range of advanced eye procedures, including Laser cataract surgery, Customized laser refractive surgery (CLEAR - lenticule extraction) and various laser assisted corneal transplantation surgeries, with much greater precision, higher safety and minimal damage to surrounding tissue. This latest generation laser technology enables patients to avail precision based world-class eye care coupled with the expertise of renowned team of ophthalmologists at Apollo Hospitals.

The FEMTO LDV Z8, a high end laser machine, uses low energy femtosecond laser technology to create precise incisions in the eye. This allows for greater accuracy and less trauma during surgery, resulting in faster recovery and better outcomes.


""The acquisition of the FEMTO LDV Z8 is a significant milestone for our eye care department,"" said Dr. Rajesh Fogla, Senior Consultant, Ophthalmology, Apollo Hospitals, Hyderabad. ""This machine will allow us to offer our patients the most advanced and innovative eye care procedures available. We are confident that this will help us to improve the quality of life for many people in the region.""

The FEMTO LDV Z8 is equipped with a number of other features that make it an ideal choice for eye care procedures. Its capabilities include:

- High-resolution imaging system that provides detailed views of the eye

- Precise and accurate laser that can create incisions of any size or shape


- It's variety of software applications can be customized to the specific needs of each patient

""The FEMTO LDV Z8 is a game-changer for eye care,"" said Tejasvi Rao, CEO, Apollo Hospitals, Jubilee Hills, Hyderabad. ""This machine will allow us to offer our patients the highest quality of care and help them to achieve their vision goals.""

The FEMTO LDV Z8 is now available at the Ophthalmology Department of Apollo Hospitals, Hyderabad. Apollo Hospitals, Hyderabad, is proud to lead the way in ophthalmology care with this groundbreaking technology. Patients seeking world-class eye care can now benefit from the precision and expertise of our renowned team of ophthalmologists.


Shares of Apollo Hospitals Enterprise Limited was last trading in BSE at Rs. 5024.85 as compared to the previous close of Rs. 5033.75. The total number of shares traded during the day was 9024 in over 1724 trades.

The stock hit an intraday high of Rs. 5042.40 and intraday low of 4989.00. The net turnover during the day was Rs. 45245839.00.",Source : Equity Bulls,EquityBulls
2023-09-07 18:43:42,STL and TruVista partner to create fiber connectivity for South Carolina from South Carolina,"STL [NSE: STLTECH], a leading optical and digital solutions company, has partnered with TruVista, a 125-year-old provider of broadband services and applications, to drive the growth and enhancement of South Carolina's rural connectivity infrastructure.

STL and TruVista, headquartered in South Carolina, are investing heavily in manufacturing and building fiber networks - for South Carolina from South Carolina. STL has invested significantly in a state-of-the-art fiber optic technology manufacturing facility in Lugoff, South Carolina, with end-to-end advanced automation. In a similar vein, TruVista is investing over $12 million in rural broadband, a significant portion of which will be dedicated to South Carolina. It is now expanding fiber optic connectivity across rural South Carolina, enabling residents to access reliable internet at speeds of 1 Gbps. This strategic alignment paves the way for a long-standing, synergistic relationship between the two companies.


Since 2021, STL has been providing specialized optical fiber cables spanning multi-loose tube, high-fiber count cables to TruVista. The company has also supplied advanced cable types like the Nova A1, a fully backwardcompatible, high-performance fiber optic cable with exceptional bending properties, to enable TruVista to deploy efficient FTTX systems across South Carolina. TruVista has also leveraged STL's end-to-end optical capabilities and procured STL's Optical Connectivity products, such as the MST Optoblaze, a pre-connectorized FTTH optical connector, for faster installation in these diverse terrains.

As one of STL's first customers, TruVista has established a strong partnership with STL based on shared values of quality, trust, and agility. STL's local manufacturing plant in South Carolina and its commitment to providing shorter lead times have helped TruVista accelerate its broadband deployment while ensuring the quality and longevity of its network. Notably, TruVista even provides fiber connectivity to STL's Optical Fiber Cable facility in South Carolina, highlighting the collaborative nature of this partnership. Looking ahead, STL is working toward growing this partnership further to continue rural FTTH deployment in South Carolina and beyond.


Expressing his enthusiasm for the partnership, Paul Atkinson, CEO of STL's Optical Networking Business, said: ""Partnering with TruVista to build rural connectivity infrastructure in South Carolina is an exhilarating opportunity for us. At STL, we are committed to bringing the power of fiber optics to every corner of the state, ensuring no community is left behind. Together, with TruVista, we will empower individuals, businesses, and entire region with fast, reliable, and transformative connectivity.""

Speaking about this partnership, Carla J French, CEO of TruVista, said: ""TruVista is committed to bringing highspeed fiber broadband to as much of our served communities as possible and beyond. This partnership signifies a powerful synergy, combining our expertise and resources to unlock untapped opportunities for rural communities. Together, we will empower our South Carolina-served communities with the transformative power of connectivity. Our shared enthusiasm propels us forward, driven by the belief that every individual, regardless of their location, deserves access to the world at their fingertips.""


Shares of Sterlite Technologies Limited was last trading in BSE at Rs. 168.40 as compared to the previous close of Rs. 169.00. The total number of shares traded during the day was 189116 in over 2916 trades.

The stock hit an intraday high of Rs. 173.80 and intraday low of 167.50. The net turnover during the day was Rs. 32260033.00.",Source : Equity Bulls,EquityBulls
2023-09-07 18:42:46,Landmark Cars adds Mahindra & Mahindra vehicles into its offerings,"Landmark Cars Limited (BSE: 543714 & NSE: LANDMARK), one of the leading premium automotive retail businesses in India, has signed a Letter of Intent with Mahindra and Mahindra Limited for opening dealership in Howrah in the state of West Bengal. This dealership will be established in one of the wholly owned subsidiary of Landmark Cars Limited, namely Landmark Mobility Private Limited. This business will, inter alia, include Sales and After Sales of Mahindra's Personal, Pickup and Supro range of vehicles in the areas of Howrah, Hooghly, Kolkata, North 24 Parganas and South 24 Parganas.

This is consistent with the strategy of the Company to partner with premium SUV OEs with focus on EVs. Landmark is present in the state of West Bengal since 2013 with Mercedes-Benz.

Shares of Landmark Cars Limited was last trading in BSE at Rs. 725.15 as compared to the previous close of Rs. 732.85. The total number of shares traded during the day was 11214 in over 1062 trades.


The stock hit an intraday high of Rs. 744.00 and intraday low of 719.10. The net turnover during the day was Rs. 8216901.00.",Source : Equity Bulls,EquityBulls
